tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_hand_r,winner_hand_l,loser_hand_r,loser_hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F,player_1,player_2
2008-422,Cincinnati Masters,Hard,56,M,20080728,16,104607,,,Tomas Berdych,R,196.0,CZE,22.8610540726,21.0,1205.0,103602,13.0,,Fernando Gonzalez,R,183.0,CHI,27.9972621492,15.0,1340.0,6-3 3-6 6-3,3,R64,100.0,6.0,2.0,75.0,39.0,31.0,19.0,14.0,0.0,2.0,7.0,3.0,68.0,42.0,31.0,16.0,13.0,2.0,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,104607,103602
2008-422,Cincinnati Masters,Hard,56,M,20080728,17,104312,,,Andreas Seppi,R,190.0,ITA,24.4325804244,39.0,895.0,103852,,,Feliciano Lopez,L,188.0,ESP,26.8528405202,27.0,1045.0,7-5 7-5,3,R64,102.0,9.0,2.0,92.0,50.0,36.0,20.0,12.0,8.0,10.0,11.0,4.0,62.0,38.0,28.0,11.0,12.0,4.0,8.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,104312,103852
2008-422,Cincinnati Masters,Hard,56,M,20080728,18,104620,,,Simone Bolelli,R,183.0,ITA,22.803559206,50.0,815.0,104731,,Q,Kevin Anderson,R,203.0,RSA,22.1957563313,117.0,422.0,6-3 7-6(1),3,R64,89.0,5.0,2.0,68.0,42.0,31.0,20.0,11.0,1.0,1.0,11.0,5.0,68.0,44.0,32.0,13.0,10.0,4.0,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,104731,104620
2008-422,Cincinnati Masters,Hard,56,M,20080728,19,102839,,,Nicolas Lapentti,R,188.0,ECU,31.9561943874,89.0,494.0,105227,,,Marin Cilic,R,198.0,CRO,19.8302532512,32.0,970.0,7-6(5) 6-2,3,R64,86.0,3.0,4.0,67.0,41.0,35.0,11.0,10.0,2.0,3.0,3.0,4.0,54.0,23.0,20.0,16.0,10.0,1.0,4.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102839,105227
2008-422,Cincinnati Masters,Hard,56,M,20080728,20,104589,,Q,Chris Guccione,L,201.0,AUS,22.9952087611,91.0,493.0,105028,,WC,Jesse Levine,L,175.0,CAN,20.7857631759,108.0,449.0,6-3 6-4,3,R64,65.0,17.0,0.0,55.0,33.0,29.0,14.0,10.0,3.0,3.0,2.0,3.0,53.0,36.0,23.0,9.0,9.0,2.0,4.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,104589,105028
2008-422,Cincinnati Masters,Hard,56,M,20080728,21,104269,10.0,,Fernando Verdasco,L,188.0,ESP,24.7008898015,12.0,1400.0,103607,,Q,Victor Estrella,R,173.0,DOM,27.9863107461,243.0,149.0,6-3 7-5,3,R64,99.0,7.0,9.0,67.0,46.0,40.0,6.0,10.0,5.0,5.0,2.0,2.0,83.0,60.0,35.0,12.0,11.0,5.0,8.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103607,104269
2008-422,Cincinnati Masters,Hard,56,M,20080728,22,103163,,,Tommy Haas,R,188.0,GER,30.3189596167,42.0,865.0,104022,14.0,,Mikhail Youzhny,R,183.0,RUS,26.0917180014,17.0,1280.0,7-6(2) 2-6 6-4,3,R64,129.0,17.0,8.0,84.0,52.0,48.0,13.0,15.0,3.0,5.0,9.0,8.0,92.0,59.0,44.0,21.0,15.0,4.0,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,104022,103163
2008-422,Cincinnati Masters,Hard,56,M,20080728,23,104792,,,Gael Monfils,R,193.0,FRA,21.9055441478,35.0,918.0,105385,,WC,Donald Young,L,183.0,USA,19.0143737166,104.0,461.0,6-1 6-1,3,R64,53.0,6.0,3.0,49.0,27.0,24.0,11.0,7.0,5.0,5.0,0.0,4.0,48.0,29.0,15.0,6.0,7.0,4.0,9.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,105385,104792
2008-422,Cincinnati Masters,Hard,56,M,20080728,24,103722,,,Florent Serra,R,180.0,FRA,27.4113620808,84.0,507.0,103794,,Q,Benjamin Becker,R,178.0,GER,27.1156741958,109.0,443.0,4-6 7-6(6) 6-4,3,R64,126.0,15.0,1.0,97.0,55.0,40.0,25.0,16.0,0.0,3.0,16.0,7.0,102.0,44.0,36.0,28.0,16.0,5.0,8.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103794,103722
2008-422,Cincinnati Masters,Hard,56,M,20080728,25,103819,1.0,,Roger Federer,R,185.0,SUI,26.970568104,1.0,6605.0,104068,,,Robby Ginepri,R,183.0,USA,25.8069815195,64.0,665.0,6-7(2) 7-6(5) 6-0,3,R32,133.0,21.0,2.0,94.0,60.0,50.0,16.0,15.0,3.0,6.0,7.0,4.0,130.0,79.0,51.0,21.0,15.0,10.0,16.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104068,103819
2008-422,Cincinnati Masters,Hard,56,M,20080728,26,103333,16.0,,Ivo Karlovic,R,208.0,CRO,29.4127310062,22.0,1110.0,104076,,,Jose Acasuso,R,190.0,ARG,25.7713894593,48.0,833.0,6-3 7-6(3),3,R32,85.0,17.0,0.0,57.0,39.0,37.0,12.0,11.0,0.0,0.0,2.0,3.0,70.0,33.0,29.0,16.0,10.0,4.0,5.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104076,103333
2008-422,Cincinnati Masters,Hard,56,M,20080728,27,104417,,,Robin Soderling,R,193.0,SWE,23.9534565366,45.0,850.0,103990,12.0,,Tommy Robredo,R,180.0,ESP,26.2422997947,16.0,1315.0,7-6(6) 6-4,3,R32,95.0,10.0,1.0,64.0,37.0,30.0,21.0,11.0,0.0,0.0,5.0,2.0,63.0,44.0,37.0,13.0,11.0,1.0,2.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103990,104417
2008-422,Cincinnati Masters,Hard,56,M,20080728,28,104259,,,Philipp Kohlschreiber,R,178.0,GER,24.7830253251,37.0,910.0,104753,,LL,Woong Sun Jun,R,190.0,KOR,22.12183436,252.0,145.0,6-2 6-2,3,R32,61.0,6.0,1.0,45.0,34.0,27.0,7.0,8.0,1.0,1.0,0.0,0.0,44.0,27.0,18.0,3.0,8.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104259,104753
2008-422,Cincinnati Masters,Hard,56,M,20080728,29,102845,,,Carlos Moya,R,190.0,ESP,31.9178644764,41.0,870.0,103786,4.0,,Nikolay Davydenko,R,178.0,RUS,27.1540041068,5.0,2925.0,7-6(8) 4-6 6-2,3,R32,147.0,6.0,4.0,100.0,58.0,43.0,24.0,15.0,5.0,7.0,9.0,2.0,96.0,58.0,42.0,21.0,15.0,8.0,11.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103786,102845
2008-422,Cincinnati Masters,Hard,56,M,20080728,30,104214,,,Igor Andreev,R,185.0,RUS,25.0403832991,24.0,1100.0,104545,,WC,John Isner,R,206.0,USA,23.2553045859,107.0,451.0,3-6 7-6(8) 7-5,3,R32,144.0,15.0,3.0,119.0,79.0,59.0,21.0,16.0,7.0,8.0,27.0,2.0,98.0,68.0,57.0,19.0,17.0,1.0,2.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104545,104214
2008-422,Cincinnati Masters,Hard,56,M,20080728,31,104098,,,Dmitry Tursunov,R,185.0,RUS,25.6262833676,34.0,928.0,104755,11.0,,Richard Gasquet,R,185.0,FRA,22.1108829569,11.0,1545.0,7-6(8) 6-0,3,R32,77.0,5.0,3.0,53.0,28.0,25.0,18.0,9.0,2.0,2.0,8.0,2.0,67.0,41.0,30.0,10.0,9.0,5.0,8.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104098,104755
2008-422,Cincinnati Masters,Hard,56,M,20080728,32,104918,8.0,,Andy Murray,R,190.0,GBR,21.2046543463,9.0,1835.0,105023,,,Sam Querrey,R,198.0,USA,20.8076659822,46.0,849.0,7-6(3) 6-1,3,R32,77.0,11.0,5.0,55.0,34.0,28.0,10.0,10.0,0.0,2.0,7.0,3.0,76.0,43.0,27.0,11.0,9.0,6.0,10.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,105023,104918
2008-422,Cincinnati Masters,Hard,56,M,20080728,33,103484,7.0,,James Blake,R,185.0,USA,28.5831622177,8.0,1980.0,104468,,,Gilles Simon,R,183.0,FRA,23.5838466804,14.0,1390.0,6-4 6-3,3,R32,61.0,5.0,4.0,54.0,32.0,28.0,10.0,10.0,1.0,2.0,1.0,0.0,58.0,44.0,23.0,10.0,9.0,3.0,6.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,103484,104468
2008-422,Cincinnati Masters,Hard,56,M,20080728,34,105208,,,Ernests Gulbis,R,190.0,LAT,19.909650924,53.0,782.0,103096,,LL,Arnaud Clement,R,173.0,FRA,30.6119096509,70.0,582.0,6-4 3-6 7-6(5),3,R32,149.0,12.0,6.0,91.0,55.0,39.0,19.0,15.0,3.0,6.0,6.0,3.0,107.0,58.0,46.0,21.0,16.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,105208,103096
2008-422,Cincinnati Masters,Hard,56,M,20080728,35,104312,,,Andreas Seppi,R,190.0,ITA,24.4325804244,39.0,895.0,104607,,,Tomas Berdych,R,196.0,CZE,22.8610540726,21.0,1205.0,5-7 7-5 7-5,3,R32,141.0,9.0,5.0,100.0,59.0,48.0,23.0,18.0,2.0,4.0,19.0,3.0,113.0,63.0,51.0,23.0,18.0,4.0,7.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104607,104312
2008-422,Cincinnati Masters,Hard,56,M,20080728,36,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.1854893908,3.0,5055.0,104620,,,Simone Bolelli,R,183.0,ITA,22.803559206,50.0,815.0,7-6(2) 7-6(2),3,R32,114.0,9.0,5.0,97.0,54.0,45.0,21.0,12.0,10.0,12.0,2.0,0.0,72.0,49.0,37.0,11.0,12.0,0.0,2.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104925,104620
2008-422,Cincinnati Masters,Hard,56,M,20080728,37,102839,,,Nicolas Lapentti,R,188.0,ECU,31.9561943874,89.0,494.0,103970,5.0,,David Ferrer,R,175.0,ESP,26.3216974675,4.0,2945.0,7-6(2) 3-6 6-3,3,R32,146.0,2.0,2.0,104.0,56.0,42.0,24.0,15.0,8.0,11.0,2.0,2.0,83.0,51.0,33.0,24.0,15.0,3.0,6.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,102839,103970
2008-422,Cincinnati Masters,Hard,56,M,20080728,38,104269,10.0,,Fernando Verdasco,L,188.0,ESP,24.7008898015,12.0,1400.0,104589,,Q,Chris Guccione,L,201.0,AUS,22.9952087611,91.0,493.0,7-6(4) 7-6(4),3,R32,96.0,2.0,6.0,80.0,56.0,49.0,13.0,12.0,3.0,3.0,13.0,1.0,78.0,51.0,44.0,15.0,12.0,1.0,1.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,104269,104589
2008-422,Cincinnati Masters,Hard,56,M,20080728,39,103163,,,Tommy Haas,R,188.0,GER,30.3189596167,42.0,865.0,104792,,,Gael Monfils,R,193.0,FRA,21.9055441478,35.0,918.0,5-1 RET,3,R32,26.0,3.0,0.0,21.0,13.0,10.0,5.0,3.0,2.0,2.0,1.0,1.0,22.0,13.0,8.0,2.0,3.0,1.0,3.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104792,103163
2008-422,Cincinnati Masters,Hard,56,M,20080728,40,104745,2.0,,Rafael Nadal,L,185.0,ESP,22.1519507187,2.0,6305.0,103722,,,Florent Serra,R,180.0,FRA,27.4113620808,84.0,507.0,6-0 6-1,3,R32,46.0,3.0,2.0,37.0,25.0,21.0,7.0,7.0,0.0,0.0,1.0,3.0,33.0,14.0,5.0,6.0,6.0,6.0,11.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,104745,103722
2008-422,Cincinnati Masters,Hard,56,M,20080728,41,103333,16.0,,Ivo Karlovic,R,208.0,CRO,29.4127310062,22.0,1110.0,103819,1.0,,Roger Federer,R,185.0,SUI,26.970568104,1.0,6605.0,7-6(6) 4-6 7-6(5),3,R16,130.0,22.0,1.0,110.0,78.0,62.0,22.0,17.0,2.0,3.0,6.0,0.0,97.0,66.0,58.0,22.0,17.0,2.0,2.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103333,103819
2008-422,Cincinnati Masters,Hard,56,M,20080728,42,104259,,,Philipp Kohlschreiber,R,178.0,GER,24.7830253251,37.0,910.0,104417,,,Robin Soderling,R,193.0,SWE,23.9534565366,45.0,850.0,7-6(4) 5-7 7-6(8),3,R16,144.0,22.0,1.0,113.0,77.0,55.0,26.0,18.0,1.0,2.0,23.0,4.0,124.0,79.0,57.0,28.0,18.0,6.0,6.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104259,104417
2008-422,Cincinnati Masters,Hard,56,M,20080728,43,102845,,,Carlos Moya,R,190.0,ESP,31.9178644764,41.0,870.0,104214,,,Igor Andreev,R,185.0,RUS,25.0403832991,24.0,1100.0,6-4 7-6(2),3,R16,99.0,5.0,3.0,74.0,47.0,35.0,15.0,11.0,7.0,8.0,6.0,7.0,67.0,39.0,34.0,12.0,11.0,2.0,4.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104214,102845
2008-422,Cincinnati Masters,Hard,56,M,20080728,44,104918,8.0,,Andy Murray,R,190.0,GBR,21.2046543463,9.0,1835.0,104098,,,Dmitry Tursunov,R,185.0,RUS,25.6262833676,34.0,928.0,6-3 6-3,3,R16,69.0,5.0,2.0,53.0,28.0,24.0,12.0,9.0,2.0,3.0,6.0,5.0,50.0,30.0,20.0,9.0,9.0,3.0,7.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104918,104098
2008-422,Cincinnati Masters,Hard,56,M,20080728,45,105208,,,Ernests Gulbis,R,190.0,LAT,19.909650924,53.0,782.0,103484,7.0,,James Blake,R,185.0,USA,28.5831622177,8.0,1980.0,6-4 1-6 6-3,3,R16,108.0,10.0,3.0,85.0,47.0,35.0,20.0,13.0,2.0,4.0,6.0,2.0,77.0,35.0,25.0,26.0,13.0,1.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103484,105208
2008-422,Cincinnati Masters,Hard,56,M,20080728,46,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.1854893908,3.0,5055.0,104312,,,Andreas Seppi,R,190.0,ITA,24.4325804244,39.0,895.0,6-1 6-2,3,R16,59.0,8.0,1.0,41.0,23.0,19.0,11.0,8.0,0.0,1.0,0.0,5.0,49.0,27.0,17.0,4.0,7.0,5.0,10.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,104925,104312
2008-422,Cincinnati Masters,Hard,56,M,20080728,47,102839,,,Nicolas Lapentti,R,188.0,ECU,31.9561943874,89.0,494.0,104269,10.0,,Fernando Verdasco,L,188.0,ESP,24.7008898015,12.0,1400.0,6-3 7-5,3,R16,94.0,3.0,0.0,67.0,49.0,38.0,7.0,11.0,2.0,3.0,3.0,6.0,58.0,32.0,23.0,13.0,10.0,1.0,4.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,102839,104269
2008-422,Cincinnati Masters,Hard,56,M,20080728,48,104745,2.0,,Rafael Nadal,L,185.0,ESP,22.1519507187,2.0,6305.0,103163,,,Tommy Haas,R,188.0,GER,30.3189596167,42.0,865.0,6-4 7-6(0),3,R16,122.0,8.0,3.0,77.0,49.0,35.0,16.0,11.0,2.0,3.0,7.0,4.0,69.0,38.0,22.0,21.0,11.0,4.0,6.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,103163,104745
2008-422,Cincinnati Masters,Hard,56,M,20080728,49,103333,16.0,,Ivo Karlovic,R,208.0,CRO,29.4127310062,22.0,1110.0,104259,,,Philipp Kohlschreiber,R,178.0,GER,24.7830253251,37.0,910.0,7-6(6) 7-6(3),3,QF,104.0,24.0,2.0,74.0,53.0,43.0,15.0,12.0,0.0,0.0,6.0,3.0,79.0,47.0,37.0,18.0,12.0,1.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,103333,104259
2008-422,Cincinnati Masters,Hard,56,M,20080728,50,104918,8.0,,Andy Murray,R,190.0,GBR,21.2046543463,9.0,1835.0,102845,,,Carlos Moya,R,190.0,ESP,31.9178644764,41.0,870.0,2-6 6-3 6-1,3,QF,96.0,12.0,6.0,65.0,30.0,25.0,18.0,12.0,4.0,7.0,4.0,1.0,72.0,44.0,28.0,8.0,12.0,4.0,9.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,102845,104918
2008-422,Cincinnati Masters,Hard,56,M,20080728,51,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.1854893908,3.0,5055.0,105208,,,Ernests Gulbis,R,190.0,LAT,19.909650924,53.0,782.0,6-3 6-4,3,QF,94.0,6.0,1.0,64.0,43.0,33.0,12.0,10.0,3.0,3.0,3.0,4.0,68.0,42.0,27.0,14.0,9.0,3.0,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,104925,105208
2008-422,Cincinnati Masters,Hard,56,M,20080728,52,104745,2.0,,Rafael Nadal,L,185.0,ESP,22.1519507187,2.0,6305.0,102839,,,Nicolas Lapentti,R,188.0,ECU,31.9561943874,89.0,494.0,7-6(3) 6-1,3,QF,108.0,3.0,0.0,63.0,42.0,35.0,13.0,10.0,3.0,3.0,3.0,1.0,54.0,31.0,19.0,16.0,9.0,0.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,104745,102839
2008-422,Cincinnati Masters,Hard,56,M,20080728,53,104918,8.0,,Andy Murray,R,190.0,GBR,21.2046543463,9.0,1835.0,103333,16.0,,Ivo Karlovic,R,208.0,CRO,29.4127310062,22.0,1110.0,6-4 6-4,3,SF,82.0,1.0,1.0,53.0,41.0,33.0,5.0,10.0,3.0,5.0,6.0,0.0,71.0,49.0,30.0,9.0,10.0,9.0,13.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,103333,104918
2008-422,Cincinnati Masters,Hard,56,M,20080728,54,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.1854893908,3.0,5055.0,104745,2.0,,Rafael Nadal,L,185.0,ESP,22.1519507187,2.0,6305.0,6-1 7-5,3,SF,86.0,4.0,0.0,57.0,32.0,23.0,19.0,10.0,1.0,1.0,2.0,1.0,45.0,26.0,19.0,9.0,9.0,1.0,4.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,104745,104925
2008-422,Cincinnati Masters,Hard,56,M,20080728,55,104918,8.0,,Andy Murray,R,190.0,GBR,21.2046543463,9.0,1835.0,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.1854893908,3.0,5055.0,7-6(4) 7-6(5),3,F,143.0,1.0,2.0,88.0,46.0,32.0,26.0,12.0,3.0,5.0,6.0,6.0,96.0,55.0,36.0,21.0,12.0,2.0,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,104925,104918
2008-421,Canada Masters,Hard,56,M,20080721,1,104468,,,Gilles Simon,R,183.0,FRA,23.5646817248,22.0,1205.0,105385,,Q,Donald Young,L,183.0,USA,18.9952087611,110.0,446.0,6-1 6-3,3,R64,59.0,0.0,2.0,52.0,26.0,18.0,15.0,8.0,3.0,4.0,0.0,1.0,47.0,25.0,11.0,9.0,8.0,4.0,9.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,104468,105385
2008-421,Canada Masters,Hard,56,M,20080721,2,104076,,,Jose Acasuso,R,190.0,ARG,25.7522245038,55.0,773.0,105208,,,Ernests Gulbis,R,190.0,LAT,19.8904859685,53.0,777.0,6-7(1) 6-3 7-5,3,R64,134.0,4.0,2.0,118.0,65.0,45.0,29.0,17.0,8.0,10.0,19.0,5.0,93.0,57.0,46.0,13.0,16.0,6.0,10.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,105208,104076
2008-421,Canada Masters,Hard,56,M,20080721,3,103602,14.0,,Fernando Gonzalez,R,183.0,CHI,27.9780971937,15.0,1365.0,103898,,,Julien Benneteau,R,185.0,FRA,26.5845311431,57.0,760.0,6-2 6-1,3,R64,66.0,3.0,2.0,68.0,37.0,29.0,15.0,8.0,10.0,10.0,3.0,3.0,39.0,26.0,16.0,3.0,7.0,1.0,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103602,103898
2008-421,Canada Masters,Hard,56,M,20080721,4,103990,12.0,,Tommy Robredo,R,180.0,ESP,26.2231348392,14.0,1400.0,102780,,WC,Frederic Niemeyer,R,190.0,CAN,32.2409308693,208.0,193.0,7-6(4) 6-1,3,R64,93.0,7.0,0.0,77.0,52.0,38.0,15.0,10.0,6.0,6.0,8.0,1.0,62.0,38.0,25.0,13.0,9.0,2.0,4.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,102780,103990
2008-421,Canada Masters,Hard,56,M,20080721,5,105227,,,Marin Cilic,R,198.0,CRO,19.8110882957,44.0,860.0,104160,,Q,Lukas Dlouhy,R,185.0,CZE,25.2840520192,213.0,187.0,6-3 4-6 6-3,3,R64,101.0,14.0,4.0,78.0,46.0,36.0,14.0,14.0,1.0,4.0,7.0,8.0,98.0,59.0,43.0,14.0,14.0,9.0,14.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,105227,104160
2008-421,Canada Masters,Hard,56,M,20080721,6,103917,,,Nicolas Mahut,R,190.0,FRA,26.4969199179,95.0,491.0,104386,,,Janko Tipsarevic,R,180.0,SRB,24.0793976728,45.0,858.0,6-3 6-7(5) 6-2,3,R64,140.0,8.0,5.0,90.0,54.0,41.0,23.0,15.0,1.0,2.0,15.0,4.0,102.0,50.0,36.0,24.0,14.0,8.0,12.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,104386,103917
2008-421,Canada Masters,Hard,56,M,20080721,7,103163,,,Tommy Haas,R,188.0,GER,30.2997946612,46.0,850.0,102845,,,Carlos Moya,R,190.0,ESP,31.8986995209,28.0,1040.0,6-3 6-2,3,R64,54.0,4.0,1.0,42.0,28.0,26.0,10.0,9.0,0.0,0.0,6.0,2.0,46.0,30.0,19.0,6.0,8.0,2.0,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103163,102845
2008-421,Canada Masters,Hard,56,M,20080721,8,103017,,,Nicolas Kiefer,R,183.0,GER,31.0444900753,37.0,920.0,103888,,,Mardy Fish,R,188.0,USA,26.6146475017,41.0,900.0,7-5 7-6(4),3,R64,114.0,6.0,0.0,71.0,42.0,35.0,14.0,12.0,6.0,8.0,7.0,2.0,82.0,51.0,33.0,18.0,12.0,6.0,9.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103888,103017
2008-421,Canada Masters,Hard,56,M,20080721,9,104022,15.0,,Mikhail Youzhny,R,183.0,RUS,26.0725530459,16.0,1270.0,104312,,,Andreas Seppi,R,190.0,ITA,24.4134154689,35.0,950.0,7-6(1) 6-2,3,R64,94.0,4.0,2.0,68.0,37.0,26.0,16.0,10.0,5.0,7.0,4.0,5.0,61.0,30.0,20.0,12.0,10.0,1.0,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,104022,104312
2008-421,Canada Masters,Hard,56,M,20080721,10,103852,,,Feliciano Lopez,L,188.0,ESP,26.8336755647,31.0,1010.0,103285,11.0,,Radek Stepanek,R,185.0,CZE,29.6481861739,18.0,1256.0,4-6 6-3 6-4,3,R64,121.0,10.0,1.0,98.0,65.0,47.0,18.0,15.0,6.0,8.0,3.0,0.0,74.0,53.0,37.0,13.0,14.0,1.0,4.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103285,103852
2008-421,Canada Masters,Hard,56,M,20080721,11,104098,,,Dmitry Tursunov,R,185.0,RUS,25.607118412,30.0,1028.0,102839,,,Nicolas Lapentti,R,188.0,ECU,31.9370294319,74.0,549.0,6-3 6-4,3,R64,72.0,4.0,2.0,56.0,36.0,32.0,12.0,10.0,1.0,1.0,4.0,0.0,53.0,28.0,19.0,15.0,9.0,3.0,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,104098,102839
2008-421,Canada Masters,Hard,56,M,20080721,12,102035,,Q,Jonas Bjorkman,R,183.0,SWE,36.3285420945,188.0,223.0,103096,,Q,Arnaud Clement,R,173.0,FRA,30.5927446954,72.0,562.0,6-3 3-6 6-0,3,R64,113.0,8.0,2.0,84.0,40.0,33.0,21.0,12.0,3.0,4.0,3.0,3.0,67.0,38.0,27.0,11.0,12.0,2.0,6.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103096,102035
2008-421,Canada Masters,Hard,56,M,20080721,13,102563,,LL,Thomas Johansson,R,180.0,SWE,33.3278576318,64.0,638.0,104979,,Q,Andrey Golubev,R,185.0,KAZ,20.9993155373,155.0,294.0,7-6(4) 6-1,3,R64,85.0,7.0,1.0,59.0,44.0,35.0,8.0,10.0,1.0,2.0,12.0,6.0,72.0,34.0,25.0,16.0,9.0,3.0,6.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,104979,102563
2008-421,Canada Masters,Hard,56,M,20080721,14,103498,,WC,Marat Safin,R,193.0,RUS,28.4818617385,42.0,880.0,105023,,,Sam Querrey,R,198.0,USA,20.7885010267,38.0,919.0,6-3 6-3,3,R64,67.0,2.0,0.0,53.0,24.0,18.0,21.0,9.0,5.0,5.0,5.0,5.0,59.0,35.0,23.0,10.0,9.0,3.0,6.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,103498,105023
2008-421,Canada Masters,Hard,56,M,20080721,15,104527,9.0,,Stanislas Wawrinka,R,183.0,SUI,23.3155373032,10.0,1660.0,104620,,,Simone Bolelli,R,183.0,ITA,22.7843942505,48.0,819.0,6-4 7-6(4),3,R64,96.0,4.0,1.0,56.0,36.0,28.0,13.0,11.0,0.0,2.0,1.0,1.0,85.0,55.0,34.0,16.0,11.0,5.0,8.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,104527,104620
2008-421,Canada Masters,Hard,56,M,20080721,16,104269,13.0,,Fernando Verdasco,L,188.0,ESP,24.681724846,11.0,1475.0,105064,,,Thomaz Bellucci,L,188.0,BRA,20.5585215606,80.0,529.0,1-6 6-3 6-2,3,R64,109.0,4.0,7.0,66.0,44.0,30.0,9.0,12.0,1.0,5.0,5.0,1.0,90.0,39.0,30.0,18.0,12.0,10.0,15.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,104269,105064
